Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00      13/13          __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)>::_Iter_comp_iter(bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)) [107]
-----------------------------------------------
                0.00    0.00      13/13          void std::__insertion_sort<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)> >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)>) [121]
[109]    0.0    0.00    0.00      13         bool __gnu_cxx::operator==<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > > const&, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > > const&) [109]
                0.00    0.00      26/630         __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >::base() const [9]
-----------------------------------------------
                0.00    0.00      13/13          std::_Vector_base<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::_Vector_impl::_Vector_impl(std::allocator<climber_problem::Mountain> const&) [111]
[110]    0.0    0.00    0.00      13         std::allocator<climber_problem::Mountain>::allocator(std::allocator<climber_problem::Mountain> const&) [110]
                0.00    0.00      13/13          __gnu_cxx::new_allocator<climber_problem::Mountain>::new_allocator(__gnu_cxx::new_allocator<climber_problem::Mountain> const&) [105]
-----------------------------------------------
                0.00    0.00      13/13          std::_Vector_base<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::_Vector_base(unsigned long, std::allocator<climber_problem::Mountain> const&) [113]
[111]    0.0    0.00    0.00      13         std::_Vector_base<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::_Vector_impl::_Vector_impl(std::allocator<climber_problem::Mountain> const&) [111]
                0.00    0.00      13/13          std::allocator<climber_problem::Mountain>::allocator(std::allocator<climber_problem::Mountain> const&) [110]
-----------------------------------------------
                0.00    0.00      13/13          std::_Vector_base<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::_Vector_base(unsigned long, std::allocator<climber_problem::Mountain> const&) [113]
[112]    0.0    0.00    0.00      13         std::_Vector_base<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::_M_create_storage(unsigned long) [112]
                0.00    0.00      13/69          std::_Vector_base<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::_M_allocate(unsigned long) [51]
-----------------------------------------------
                0.00    0.00      13/13          std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::vector(std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > const&) [117]
[113]    0.0    0.00    0.00      13         std::_Vector_base<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::_Vector_base(unsigned long, std::allocator<climber_problem::Mountain> const&) [113]
                0.00    0.00      13/13          std::_Vector_base<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::_Vector_impl::_Vector_impl(std::allocator<climber_problem::Mountain> const&) [111]
                0.00    0.00      13/13          std::_Vector_base<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::_M_create_storage(unsigned long) [112]
-----------------------------------------------
                0.00    0.00      13/13          climber_problem::UpStep(std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > const&) [104]
[114]    0.0    0.00    0.00      13         std::priority_queue<climber_problem::Mountain, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >, std::less<climber_problem::Mountain> >::priority_queue(std::less<climber_problem::Mountain> const&, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > const&) [114]
                0.00    0.00      13/13          std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::vector(std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > const&) [117]
                0.00    0.00      13/154         std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::end() [26]
                0.00    0.00      13/154         std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::begin() [27]
                0.00    0.00      13/13          void std::make_heap<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, std::less<climber_problem::Mountain> >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, std::less<climber_problem::Mountain>) [130]
-----------------------------------------------
                0.00    0.00      13/13          climber_problem::UpStep(std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > const&) [104]
[115]    0.0    0.00    0.00      13         std::priority_queue<climber_problem::Mountain, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >, std::less<climber_problem::Mountain> >::~priority_queue() [115]
                0.00    0.00      13/40          std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::~vector() [68]
-----------------------------------------------
                0.00    0.00      13/13          climber_problem::Mountain* std::uninitialized_copy<__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, climber_problem::Mountain*>(__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, climber_problem::Mountain*) [123]
[116]    0.0    0.00    0.00      13         climber_problem::Mountain* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, climber_problem::Mountain*>(__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, climber_problem::Mountain*) [116]
                0.00    0.00      13/13          climber_problem::Mountain* std::copy<__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, climber_problem::Mountain*>(__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, climber_problem::Mountain*) [127]
-----------------------------------------------
                0.00    0.00      13/13          std::priority_queue<climber_problem::Mountain, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >, std::less<climber_problem::Mountain> >::priority_queue(std::less<climber_problem::Mountain> const&, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > const&) [114]
[117]    0.0    0.00    0.00      13         std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::vector(std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > const&) [117]
                0.00    0.00      13/125         std::_Vector_base<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::_M_get_Tp_allocator() const [31]
                0.00    0.00      13/13          __gnu_cxx::__alloc_traits<std::allocator<climber_problem::Mountain> >::_S_select_on_copy(std::allocator<climber_problem::Mountain> const&) [106]
                0.00    0.00      13/374         std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::size() const [14]
                0.00    0.00      13/13          std::_Vector_base<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::_Vector_base(unsigned long, std::allocator<climber_problem::Mountain> const&) [113]
                0.00    0.00      13/221         std::_Vector_base<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::_M_get_Tp_allocator() [22]
                0.00    0.00      13/282         std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::end() const [17]
                0.00    0.00      13/426         std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::begin() const [13]
                0.00    0.00      13/13          climber_problem::Mountain* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, climber_problem::Mountain*, climber_problem::Mountain>(__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, climber_problem::Mountain*, std::allocator<climber_problem::Mountain>&) [125]
-----------------------------------------------
                0.00    0.00      13/13          void std::make_heap<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, std::less<climber_problem::Mountain> >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, std::less<climber_problem::Mountain>) [130]
[118]    0.0    0.00    0.00      13         void std::__make_heap<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__ops::_Iter_comp_iter<std::less<climber_problem::Mountain> > >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__ops::_Iter_comp_iter<std::less<climber_problem::Mountain> >) [118]
